return_id,order_id,product_id,quantity,return_reason,return_status,return_date
2864,3537.0,477.0,5.0,Wrong Item Delivered,Rejected,2025-09-05
2865,9086.0,153.0,1.0,Damaged Product,Rejected,2025-11-26
2866,1060.0,51.0,4.0,Quality Issue,Approved,2025-06-20
2867,8820.0,361.0,3.0,Damaged Product,Rejected,2025-09-01
2868,8661.0,942.0,4.0,Quality Issue,Approved,2025-08-29
2869,6201.0,445.0,2.0,Wrong Item Delivered,Approved,2025-08-05
2870,4126.0,66.0,1.0,Wrong Item Delivered,Approved,2026-01-23
2871,4667.0,186.0,1.0,Not as Described,Pending,2025-12-11
2872,7542.0,763.0,1.0,Not as Described,Rejected,2026-01-24
2873,5132.0,258.0,3.0,Not as Described,Pending,2026-03-14
2874,6440.0,223.0,5.0,Wrong Item Delivered,Approved,2025-12-08
2875,6653.0,302.0,2.0,Damaged Product,Approved,2025-11-03
2876,3959.0,367.0,3.0,Not as Described,Pending,2026-01-29
2877,9365.0,391.0,4.0,Damaged Product,Pending,2025-08-27
2878,8786.0,394.0,1.0,Not as Described,Approved,2025-11-26
2879,7272.0,497.0,1.0,Damaged Product,Rejected,2025-11-24
2880,4835.0,584.0,1.0,Wrong Item Delivered,Approved,2026-04-10
2881,5438.0,614.0,2.0,Wrong Item Delivered,Pending,2026-01-18
2882,7115.0,418.0,2.0,Quality Issue,Rejected,2025-06-02
2883,1216.0,433.0,3.0,Quality Issue,Approved,2025-12-19
2884,571.0,750.0,5.0,Not as Described,Pending,2025-12-10
2885,3483.0,616.0,2.0,Wrong Item Delivered,Rejected,2025-11-17
2886,549.0,507.0,4.0,Not as Described,Approved,2025-08-30
2887,2567.0,854.0,4.0,Damaged Product,Approved,2025-08-10
2888,2141.0,530.0,3.0,Wrong Item Delivered,Pending,2026-03-31
2889,831.0,927.0,2.0,Damaged Product,Pending,2026-01-21
2890,2654.0,224.0,1.0,Wrong Item Delivered,Rejected,2025-10-21
2891,701.0,549.0,2.0,Quality Issue,Pending,2025-07-30
2892,472.0,27.0,3.0,Quality Issue,Pending,2025-10-18
2893,9347.0,52.0,2.0,Quality Issue,Rejected,2025-11-08
2894,666.0,550.0,4.0,Quality Issue,Approved,2026-01-02
2895,8132.0,160.0,3.0,Customer Changed Mind,Pending,2025-12-25
2896,4472.0,936.0,1.0,Not as Described,Pending,2026-05-23
2897,1379.0,842.0,5.0,Customer Changed Mind,Approved,2025-06-20
2898,5743.0,517.0,2.0,Not as Described,Rejected,2025-07-12
2899,6956.0,890.0,4.0,Customer Changed Mind,Approved,2026-01-04
2900,9857.0,697.0,4.0,Not as Described,Rejected,2025-08-06
2901,3617.0,568.0,2.0,Customer Changed Mind,Pending,2026-02-21
2902,6867.0,500.0,1.0,Wrong Item Delivered,Approved,2025-11-29
2903,416.0,653.0,3.0,Damaged Product,Pending,2026-02-18
2904,637.0,796.0,5.0,Damaged Product,Rejected,2026-02-22
2905,2914.0,949.0,5.0,Damaged Product,Approved,2026-04-06
2906,9714.0,117.0,1.0,Not as Described,Approved,2025-12-15
2907,3902.0,62.0,3.0,Not as Described,Approved,2025-08-02
2908,7369.0,193.0,4.0,Not as Described,Pending,2026-01-13
2909,7975.0,212.0,5.0,Damaged Product,Pending,2025-07-01
2910,3478.0,83.0,1.0,Damaged Product,Rejected,2026-03-07
2911,1900.0,148.0,3.0,Damaged Product,Pending,2025-07-29
2912,4586.0,370.0,2.0,Not as Described,Rejected,2026-02-15
2913,7500.0,487.0,4.0,Damaged Product,Approved,2025-09-04
2914,4189.0,584.0,5.0,Wrong Item Delivered,Rejected,2025-09-09
2915,3599.0,769.0,2.0,Wrong Item Delivered,Pending,2026-01-29
2916,1349.0,457.0,3.0,Wrong Item Delivered,Pending,2026-04-08
2917,4284.0,662.0,5.0,Quality Issue,Approved,2026-02-28
2918,1348.0,731.0,2.0,Damaged Product,Pending,2025-10-24
2919,2405.0,436.0,1.0,Damaged Product,Approved,2026-02-28
2920,2058.0,906.0,5.0,Wrong Item Delivered,Rejected,2026-04-23
2921,1045.0,248.0,2.0,Quality Issue,Pending,2025-09-12
2922,6511.0,352.0,4.0,Wrong Item Delivered,Approved,2026-04-14
2923,964.0,233.0,3.0,Not as Described,Approved,2025-07-22
2924,3754.0,498.0,4.0,Wrong Item Delivered,Rejected,2026-04-05
2925,8383.0,431.0,5.0,Quality Issue,Pending,2025-11-05
2926,5038.0,954.0,4.0,Wrong Item Delivered,Approved,2025-09-21
2927,5400.0,755.0,4.0,Wrong Item Delivered,Rejected,2026-03-15
2928,1526.0,627.0,1.0,Customer Changed Mind,Rejected,2025-05-27
2929,8983.0,607.0,1.0,Customer Changed Mind,Approved,2025-08-08
2930,9436.0,887.0,5.0,Quality Issue,Rejected,2025-07-31
2931,4830.0,355.0,3.0,Not as Described,Approved,2025-07-12
2932,5637.0,344.0,2.0,Customer Changed Mind,Rejected,2026-02-17
2933,6506.0,451.0,3.0,Quality Issue,Pending,2025-08-25
2934,7773.0,513.0,1.0,Damaged Product,Approved,2025-08-03
2935,9678.0,94.0,2.0,Damaged Product,Pending,2026-05-14
2936,1362.0,786.0,4.0,Damaged Product,Rejected,2025-12-24
2937,377.0,474.0,3.0,Wrong Item Delivered,Approved,2025-12-11
2938,198.0,911.0,4.0,Wrong Item Delivered,Pending,2026-04-13
2939,2502.0,523.0,5.0,Wrong Item Delivered,Approved,2026-01-25
2940,3088.0,318.0,1.0,Quality Issue,Rejected,2025-12-14
2941,8633.0,12.0,2.0,Damaged Product,Pending,2026-01-27
2942,8233.0,396.0,1.0,Customer Changed Mind,Approved,2026-01-20
2943,7072.0,65.0,5.0,Customer Changed Mind,Pending,2026-03-04
2944,1353.0,201.0,4.0,Wrong Item Delivered,Approved,2025-08-26
2945,51.0,26.0,3.0,Damaged Product,Rejected,2025-08-23
2946,3676.0,601.0,4.0,Quality Issue,Approved,2025-08-15
2947,8959.0,646.0,4.0,Quality Issue,Pending,2025-08-15
2948,3576.0,585.0,4.0,Not as Described,Approved,2026-05-10
2949,1170.0,96.0,3.0,Wrong Item Delivered,Approved,2025-09-03
2950,3658.0,487.0,3.0,Customer Changed Mind,Rejected,2025-10-08
2951,2565.0,420.0,2.0,Wrong Item Delivered,Rejected,2025-08-26
2952,6102.0,638.0,4.0,Wrong Item Delivered,Pending,2026-03-21
2953,8637.0,736.0,2.0,Quality Issue,Approved,2025-07-29
2954,8042.0,341.0,4.0,Wrong Item Delivered,Pending,2025-08-16
2955,552.0,759.0,5.0,Damaged Product,Approved,2026-05-09
2956,9235.0,428.0,3.0,Wrong Item Delivered,Rejected,2025-09-11
2957,8101.0,420.0,5.0,Not as Described,Rejected,2025-07-15
2958,4305.0,854.0,4.0,Not as Described,Approved,2026-02-17
2959,6652.0,4.0,3.0,Wrong Item Delivered,Approved,2025-11-30
2960,5161.0,596.0,1.0,Customer Changed Mind,Pending,2025-08-24
2961,2804.0,115.0,3.0,Customer Changed Mind,Approved,2025-06-01
2962,8248.0,891.0,5.0,Quality Issue,Approved,2026-02-18
2963,3536.0,265.0,3.0,Quality Issue,Pending,2026-01-30
2964,4524.0,753.0,1.0,Damaged Product,Approved,2025-11-11
2965,2981.0,648.0,5.0,Damaged Product,Approved,2025-09-17
2966,9997.0,182.0,5.0,Damaged Product,Rejected,2025-08-26
2967,4996.0,637.0,5.0,Not as Described,Approved,2026-02-16
2968,7570.0,801.0,1.0,Damaged Product,Rejected,2025-10-15
2969,1161.0,424.0,1.0,Damaged Product,Pending,2025-08-03
2970,8615.0,509.0,1.0,Wrong Item Delivered,Pending,2025-08-19
2971,5330.0,258.0,2.0,Wrong Item Delivered,Pending,2025-09-11
2972,619.0,537.0,2.0,Damaged Product,Pending,2026-04-01
2973,5537.0,67.0,2.0,Wrong Item Delivered,Rejected,2026-04-17
2974,9997.0,902.0,5.0,Quality Issue,Approved,2026-01-07
2975,5879.0,203.0,5.0,Quality Issue,Approved,2025-10-12
2976,3837.0,228.0,5.0,Damaged Product,Rejected,2025-07-23
2977,2353.0,385.0,3.0,Not as Described,Approved,2026-04-05
2978,9376.0,161.0,5.0,Wrong Item Delivered,Rejected,2025-09-07
2979,7904.0,895.0,2.0,Wrong Item Delivered,Rejected,2025-09-12
2980,6764.0,282.0,4.0,Customer Changed Mind,Pending,2025-11-28
2981,2642.0,355.0,1.0,Wrong Item Delivered,Approved,2025-08-07
2982,4830.0,139.0,3.0,Wrong Item Delivered,Rejected,2026-05-07
2983,987.0,316.0,2.0,Wrong Item Delivered,Rejected,2025-07-11
2984,4665.0,723.0,1.0,Customer Changed Mind,Approved,2026-04-15
2985,4807.0,551.0,1.0,Quality Issue,Approved,2026-05-24
2986,5249.0,858.0,5.0,Quality Issue,Pending,2025-06-24
2987,1072.0,740.0,2.0,Customer Changed Mind,Rejected,2025-07-24
2988,7800.0,821.0,4.0,Quality Issue,Rejected,2025-11-29
2989,7907.0,678.0,2.0,Quality Issue,Pending,2026-04-04
2990,2649.0,438.0,5.0,Wrong Item Delivered,Rejected,2025-11-21
2991,65.0,163.0,3.0,Wrong Item Delivered,Rejected,2025-06-29
2992,9148.0,866.0,3.0,Quality Issue,Pending,2025-06-09
2993,1846.0,384.0,1.0,Customer Changed Mind,Pending,2026-01-20
2994,2440.0,593.0,5.0,Wrong Item Delivered,Pending,2025-10-20
2995,5971.0,658.0,5.0,Wrong Item Delivered,Pending,2026-01-06
2996,6682.0,440.0,2.0,Wrong Item Delivered,Rejected,2025-06-09
2997,4947.0,669.0,3.0,Damaged Product,Rejected,2026-03-13
2998,7736.0,564.0,2.0,Quality Issue,Pending,2026-05-23
2999,7600.0,344.0,2.0,Damaged Product,Approved,2025-12-28
3000,2448.0,185.0,2.0,Quality Issue,Approved,2025-12-11
3001,3528.0,716.0,4.0,Not as Described,Approved,2026-02-05
3002,4165.0,188.0,2.0,Wrong Item Delivered,Approved,2025-11-12
3003,3418.0,759.0,2.0,Wrong Item Delivered,Approved,2025-10-20
3004,3262.0,570.0,1.0,Wrong Item Delivered,Pending,2025-12-15
3005,1721.0,170.0,1.0,Damaged Product,Approved,2026-03-05
3006,7526.0,457.0,1.0,Quality Issue,Approved,2025-10-25
3007,5778.0,867.0,1.0,Customer Changed Mind,Rejected,2025-05-27
3008,1688.0,794.0,2.0,Quality Issue,Approved,2026-02-26
3009,3150.0,734.0,3.0,Not as Described,Approved,2026-02-27
3010,5976.0,155.0,5.0,Damaged Product,Approved,2026-05-08
3011,4822.0,293.0,1.0,Quality Issue,Approved,2025-12-09
3012,1328.0,951.0,5.0,Not as Described,Rejected,2025-06-11
3013,7835.0,373.0,1.0,Quality Issue,Pending,2025-07-13
3014,3868.0,603.0,5.0,Customer Changed Mind,Approved,2025-08-22
3015,7003.0,577.0,2.0,Not as Described,Approved,2025-06-11
3016,7799.0,535.0,1.0,Quality Issue,Pending,2025-11-17
3017,9924.0,975.0,3.0,Damaged Product,Approved,2026-01-21
3018,5804.0,333.0,3.0,Wrong Item Delivered,Rejected,2025-10-14
3019,2888.0,657.0,2.0,Customer Changed Mind,Approved,2025-11-18
3020,8684.0,667.0,3.0,Customer Changed Mind,Pending,2025-06-11
3021,6239.0,668.0,2.0,Quality Issue,Pending,2026-04-20
3022,6760.0,799.0,3.0,Damaged Product,Pending,2025-06-13
3023,5742.0,727.0,1.0,Wrong Item Delivered,Pending,2025-08-08
3024,1473.0,591.0,1.0,Damaged Product,Approved,2025-06-01
3025,7853.0,250.0,5.0,Damaged Product,Pending,2025-07-16
3026,4592.0,562.0,3.0,Wrong Item Delivered,Approved,2026-04-01
3027,3937.0,285.0,3.0,Damaged Product,Rejected,2025-09-11
3028,7824.0,1.0,5.0,Customer Changed Mind,Approved,2025-11-08
3029,7237.0,540.0,4.0,Customer Changed Mind,Rejected,2026-05-12
3030,3391.0,94.0,3.0,Damaged Product,Rejected,2025-12-21
3031,4124.0,335.0,4.0,Not as Described,Rejected,2026-04-23
3032,580.0,291.0,2.0,Quality Issue,Pending,2025-11-17
3033,688.0,12.0,5.0,Not as Described,Approved,2025-08-04
3034,973.0,235.0,5.0,Wrong Item Delivered,Approved,2025-09-04
3035,1585.0,547.0,4.0,Not as Described,Rejected,2025-11-20
3036,3413.0,493.0,1.0,Not as Described,Pending,2026-02-09
3037,9631.0,887.0,4.0,Not as Described,Rejected,2025-08-15
3038,4550.0,351.0,5.0,Damaged Product,Approved,2025-08-11
3039,4624.0,570.0,4.0,Damaged Product,Pending,2025-09-03
3040,8188.0,118.0,2.0,Not as Described,Rejected,2025-12-30
3041,9868.0,671.0,1.0,Customer Changed Mind,Rejected,2025-10-09
3042,6489.0,492.0,2.0,Customer Changed Mind,Pending,2026-01-10
3043,7356.0,657.0,2.0,Not as Described,Rejected,2026-01-08
3044,9594.0,343.0,2.0,Not as Described,Approved,2025-09-11
3045,2372.0,872.0,4.0,Wrong Item Delivered,Rejected,2025-06-21
3046,7040.0,349.0,4.0,Customer Changed Mind,Rejected,2026-03-19
3047,2251.0,81.0,1.0,Wrong Item Delivered,Pending,2025-07-16
3048,4770.0,449.0,5.0,Wrong Item Delivered,Pending,2025-10-04
3049,1171.0,227.0,3.0,Quality Issue,Approved,2025-12-23
3050,5649.0,883.0,3.0,Customer Changed Mind,Rejected,2026-03-01
3051,742.0,580.0,1.0,Not as Described,Pending,2026-05-18
3052,7336.0,641.0,5.0,Wrong Item Delivered,Approved,2025-06-26
3053,904.0,276.0,4.0,Quality Issue,Approved,2026-03-16
3054,4033.0,733.0,3.0,Quality Issue,Rejected,2025-12-11
3055,4234.0,600.0,5.0,Not as Described,Pending,2025-10-21
3056,215.0,637.0,5.0,Customer Changed Mind,Pending,2026-05-20
3057,3309.0,380.0,5.0,Wrong Item Delivered,Pending,2026-05-24
3058,7875.0,181.0,2.0,Damaged Product,Rejected,2025-10-24
3059,4408.0,326.0,1.0,Wrong Item Delivered,Approved,2025-09-19
3060,9076.0,692.0,5.0,Wrong Item Delivered,Pending,2025-09-30
3061,3696.0,222.0,2.0,Not as Described,Pending,2025-11-13
3062,4303.0,978.0,4.0,Customer Changed Mind,Approved,2026-05-21
3063,850.0,356.0,3.0,Quality Issue,Approved,2026-04-28
3064,1697.0,471.0,3.0,Wrong Item Delivered,Rejected,2025-06-18
3065,1952.0,778.0,5.0,Quality Issue,Approved,2025-06-26
3066,6200.0,861.0,4.0,Damaged Product,Rejected,2026-05-03
3067,7385.0,72.0,3.0,Damaged Product,Approved,2025-06-03
3068,9201.0,430.0,3.0,Damaged Product,Rejected,2026-03-23
3069,1383.0,456.0,1.0,Damaged Product,Rejected,2025-05-28
3070,1207.0,229.0,2.0,Customer Changed Mind,Rejected,2025-11-08
3071,5325.0,18.0,5.0,Damaged Product,Pending,2025-08-09
3072,6877.0,83.0,3.0,Customer Changed Mind,Rejected,2025-07-04
3073,2303.0,281.0,4.0,Customer Changed Mind,Rejected,2026-05-01
3074,7359.0,224.0,2.0,Damaged Product,Rejected,2025-09-24
3075,1404.0,606.0,4.0,Damaged Product,Approved,2026-03-19
3076,1649.0,790.0,3.0,Not as Described,Rejected,2025-12-26
3077,368.0,10.0,3.0,Customer Changed Mind,Rejected,2025-06-05
3078,5856.0,683.0,2.0,Wrong Item Delivered,Approved,2026-01-22
3079,4152.0,131.0,4.0,Customer Changed Mind,Rejected,2026-03-09
3080,8316.0,757.0,5.0,Wrong Item Delivered,Approved,2025-11-24
3081,1300.0,544.0,3.0,Damaged Product,Rejected,2025-08-22
3082,2608.0,859.0,1.0,Quality Issue,Rejected,2026-03-07
3083,4199.0,642.0,1.0,Quality Issue,Approved,2025-07-25
3084,6958.0,636.0,1.0,Quality Issue,Rejected,2025-06-01
3085,8625.0,538.0,1.0,Customer Changed Mind,Rejected,2025-12-03
3086,4566.0,223.0,3.0,Damaged Product,Pending,2025-11-25
3087,1714.0,807.0,1.0,Damaged Product,Rejected,2025-09-28
3088,1524.0,824.0,5.0,Quality Issue,Approved,2026-03-09
3089,9821.0,381.0,4.0,Wrong Item Delivered,Pending,2026-04-28
3090,3410.0,318.0,2.0,Damaged Product,Approved,2025-12-18
3091,9107.0,451.0,3.0,Wrong Item Delivered,Pending,2025-07-07
3092,1951.0,638.0,2.0,Customer Changed Mind,Rejected,2026-01-09
3093,2222.0,980.0,1.0,Not as Described,Approved,2025-07-06
3094,1444.0,914.0,1.0,Quality Issue,Pending,2026-03-02
3095,636.0,124.0,5.0,Wrong Item Delivered,Approved,2026-03-11
3096,5532.0,542.0,2.0,Customer Changed Mind,Approved,2025-11-02
3097,972.0,397.0,3.0,Not as Described,Pending,2025-07-06
3098,6526.0,727.0,2.0,Customer Changed Mind,Pending,2025-11-14
3099,4070.0,896.0,2.0,Not as Described,Pending,2025-10-04
3100,5217.0,50.0,5.0,Not as Described,Pending,2026-02-19
3101,6183.0,637.0,2.0,Not as Described,Approved,2026-02-18
3102,850.0,118.0,2.0,Quality Issue,Pending,2026-03-21
3103,6033.0,114.0,2.0,Damaged Product,Pending,2025-07-03
3104,9799.0,531.0,1.0,Wrong Item Delivered,Pending,2025-08-04
3105,22.0,306.0,4.0,Customer Changed Mind,Approved,2025-07-12
3106,5984.0,61.0,3.0,Quality Issue,Pending,2026-03-15
3107,8812.0,82.0,5.0,Customer Changed Mind,Pending,2025-06-15
3108,1730.0,618.0,4.0,Customer Changed Mind,Approved,2026-04-30
3109,1845.0,584.0,2.0,Wrong Item Delivered,Rejected,2025-08-26
3110,2778.0,15.0,1.0,Wrong Item Delivered,Rejected,2026-03-01
3111,8062.0,931.0,1.0,Not as Described,Rejected,2026-04-29
3112,5351.0,313.0,1.0,Customer Changed Mind,Pending,2026-05-13
3113,1360.0,725.0,3.0,Not as Described,Pending,2025-12-21
3114,4636.0,274.0,3.0,Quality Issue,Approved,2025-11-19
3115,9957.0,759.0,3.0,Quality Issue,Approved,2025-07-27
3116,5415.0,371.0,2.0,Not as Described,Approved,2026-01-28
3117,7471.0,900.0,4.0,Quality Issue,Pending,2026-04-21
3118,9915.0,431.0,5.0,Not as Described,Approved,2025-08-24
3119,1218.0,73.0,1.0,Customer Changed Mind,Rejected,2025-11-14
3120,5973.0,74.0,1.0,Quality Issue,Approved,2025-08-16
3121,5786.0,79.0,1.0,Quality Issue,Rejected,2025-12-04
3122,8084.0,217.0,4.0,Customer Changed Mind,Rejected,2026-05-23
3123,9246.0,463.0,1.0,Quality Issue,Pending,2026-03-03
3124,4730.0,724.0,2.0,Quality Issue,Rejected,2026-01-25
3125,918.0,461.0,5.0,Not as Described,Pending,2026-03-09
3126,4950.0,868.0,4.0,Customer Changed Mind,Rejected,2025-09-24
3127,3910.0,941.0,2.0,Wrong Item Delivered,Rejected,2026-04-30
3128,9010.0,742.0,5.0,Customer Changed Mind,Approved,2026-03-31
3129,614.0,427.0,1.0,Customer Changed Mind,Approved,2025-10-21
3130,2577.0,732.0,3.0,Not as Described,Approved,2026-01-23
3131,9359.0,214.0,2.0,Not as Described,Rejected,2025-05-27
3132,9902.0,437.0,2.0,Wrong Item Delivered,Approved,2026-05-24
3133,3764.0,701.0,2.0,Wrong Item Delivered,Pending,2026-02-08
3134,206.0,541.0,4.0,Damaged Product,Pending,2026-02-05
3135,9892.0,948.0,3.0,Customer Changed Mind,Approved,2026-03-18
3136,2893.0,476.0,1.0,Not as Described,Rejected,2025-10-14
3137,4137.0,594.0,1.0,Wrong Item Delivered,Rejected,2026-01-20
3138,8661.0,82.0,3.0,Customer Changed Mind,Approved,2025-08-05
3139,1243.0,469.0,4.0,Not as Described,Approved,2026-04-10
3140,1059.0,684.0,3.0,Customer Changed Mind,Pending,2026-01-20
3141,5683.0,134.0,3.0,Quality Issue,Rejected,2025-07-14
3142,6644.0,196.0,3.0,Quality Issue,Pending,2025-06-27
3143,7722.0,199.0,3.0,Wrong Item Delivered,Rejected,2025-12-20
3144,8972.0,3.0,1.0,Customer Changed Mind,Pending,2026-05-03
3145,2536.0,452.0,5.0,Damaged Product,Rejected,2025-11-03
3146,9472.0,495.0,5.0,Wrong Item Delivered,Rejected,2026-04-26
3147,2130.0,575.0,1.0,Damaged Product,Pending,2026-02-06
3148,5803.0,501.0,3.0,Wrong Item Delivered,Rejected,2025-09-04
3149,4551.0,710.0,5.0,Quality Issue,Rejected,2025-08-01
3150,9539.0,631.0,4.0,Quality Issue,Pending,2025-08-08
3151,3225.0,318.0,4.0,Wrong Item Delivered,Rejected,2025-12-12
3152,1685.0,894.0,2.0,Not as Described,Pending,2025-10-21
3153,3940.0,15.0,3.0,Wrong Item Delivered,Rejected,2026-04-04
3154,2053.0,116.0,4.0,Wrong Item Delivered,Rejected,2025-06-18
3155,5018.0,838.0,5.0,Quality Issue,Approved,2025-06-26
3156,1085.0,244.0,5.0,Customer Changed Mind,Pending,2025-06-10
3157,2329.0,47.0,2.0,Quality Issue,Approved,2025-12-07
3158,5060.0,978.0,2.0,Wrong Item Delivered,Approved,2025-11-05
3159,8982.0,236.0,5.0,Damaged Product,Rejected,2025-05-30
3160,704.0,856.0,2.0,Wrong Item Delivered,Approved,2026-04-23
3161,8470.0,801.0,5.0,Quality Issue,Approved,2026-05-20
3162,6885.0,334.0,2.0,Customer Changed Mind,Approved,2026-03-04
3163,9637.0,419.0,3.0,Not as Described,Approved,2026-02-28
3164,9014.0,659.0,5.0,Wrong Item Delivered,Pending,2026-02-02
3165,5246.0,216.0,1.0,Damaged Product,Pending,2025-06-13
3166,749.0,892.0,1.0,Wrong Item Delivered,Pending,2026-04-09
3167,3081.0,517.0,1.0,Customer Changed Mind,Pending,2026-02-20
3168,6528.0,718.0,4.0,Quality Issue,Approved,2025-11-23
3169,6296.0,319.0,4.0,Wrong Item Delivered,Pending,2026-05-11
3170,7126.0,10.0,5.0,Not as Described,Approved,2025-08-17
3171,1518.0,187.0,5.0,Quality Issue,Rejected,2025-12-05
3172,8178.0,789.0,5.0,Not as Described,Rejected,2025-10-08
3173,7546.0,325.0,2.0,Customer Changed Mind,Pending,2025-06-26
3174,37.0,40.0,5.0,Quality Issue,Approved,2026-02-14
3175,1318.0,51.0,5.0,Quality Issue,Pending,2026-02-05
3176,8361.0,935.0,4.0,Not as Described,Approved,2026-01-06
3177,1063.0,815.0,4.0,Not as Described,Pending,2025-06-05
3178,9167.0,53.0,1.0,Customer Changed Mind,Rejected,2025-05-30
3179,5654.0,120.0,2.0,Damaged Product,Pending,2025-08-22
3180,6976.0,862.0,1.0,Not as Described,Pending,2025-09-10
3181,1525.0,757.0,5.0,Damaged Product,Rejected,2025-08-26
3182,1737.0,453.0,1.0,Not as Described,Approved,2026-01-01
3183,4852.0,997.0,4.0,Customer Changed Mind,Pending,2025-09-06
3184,3318.0,982.0,1.0,Wrong Item Delivered,Rejected,2025-11-03
3185,220.0,929.0,3.0,Wrong Item Delivered,Pending,2025-10-05
3186,6744.0,279.0,4.0,Not as Described,Approved,2026-04-23
3187,7445.0,731.0,3.0,Customer Changed Mind,Approved,2025-06-07
3188,2607.0,311.0,5.0,Quality Issue,Pending,2025-12-11
3189,2921.0,571.0,5.0,Not as Described,Pending,2025-07-09
3190,7229.0,312.0,2.0,Wrong Item Delivered,Pending,2026-05-03
3191,4316.0,999.0,3.0,Wrong Item Delivered,Approved,2025-09-25
3192,5318.0,520.0,4.0,Wrong Item Delivered,Pending,2025-06-13
3193,3037.0,693.0,5.0,Quality Issue,Approved,2025-07-17
3194,5774.0,255.0,2.0,Damaged Product,Approved,2025-07-07
3195,1848.0,339.0,1.0,Customer Changed Mind,Pending,2025-11-03
3196,6318.0,121.0,2.0,Quality Issue,Rejected,2026-04-01
3197,5797.0,784.0,5.0,Customer Changed Mind,Rejected,2026-01-16
3198,437.0,928.0,5.0,Customer Changed Mind,Rejected,2025-10-14
3199,4282.0,608.0,1.0,Not as Described,Approved,2025-07-14
3200,6046.0,416.0,1.0,Quality Issue,Pending,2025-07-17
3201,3249.0,339.0,4.0,Quality Issue,Rejected,2026-04-27
3202,1201.0,609.0,1.0,Damaged Product,Approved,2025-11-19
3203,607.0,447.0,2.0,Not as Described,Pending,2025-05-27
3204,1388.0,137.0,1.0,Wrong Item Delivered,Rejected,2025-12-15
3205,4300.0,462.0,5.0,Customer Changed Mind,Approved,2026-04-27
3206,233.0,169.0,5.0,Quality Issue,Rejected,2025-07-31
3207,8303.0,854.0,3.0,Quality Issue,Pending,2025-08-18
3208,2360.0,776.0,3.0,Damaged Product,Rejected,2025-09-27
3209,3341.0,261.0,2.0,Damaged Product,Approved,2025-09-17
3210,5271.0,826.0,5.0,Damaged Product,Approved,2025-12-01
3211,3346.0,154.0,4.0,Damaged Product,Pending,2025-08-09
3212,3372.0,434.0,4.0,Damaged Product,Approved,2025-12-06
3213,3971.0,199.0,4.0,Wrong Item Delivered,Pending,2026-03-13
3214,8633.0,595.0,1.0,Damaged Product,Rejected,2025-05-31
3215,8347.0,443.0,1.0,Damaged Product,Rejected,2025-06-11
3216,6320.0,969.0,5.0,Not as Described,Approved,2025-08-27
3217,7069.0,729.0,3.0,Damaged Product,Approved,2025-07-24
3218,7726.0,474.0,1.0,Damaged Product,Pending,2025-06-12
3219,9146.0,916.0,5.0,Not as Described,Pending,2025-09-30
3220,9281.0,466.0,3.0,Damaged Product,Rejected,2025-07-20
3221,6401.0,694.0,2.0,Not as Described,Approved,2025-06-18
3222,4168.0,176.0,5.0,Customer Changed Mind,Pending,2026-04-23
3223,4954.0,815.0,2.0,Customer Changed Mind,Pending,2025-10-23
3224,104.0,459.0,3.0,Quality Issue,Pending,2025-06-12
3225,8707.0,956.0,2.0,Wrong Item Delivered,Rejected,2025-10-27
3226,8381.0,678.0,4.0,Wrong Item Delivered,Rejected,2026-03-02
